time_epoch,time,open,high,low,close,tick_volume,spread_points,real_volume
1743480000,2025.04.01 04:00:00,3127.20,3134.21,3126.50,3132.84,1536,20,0
1743480900,2025.04.01 04:15:00,3132.83,3134.60,3131.00,3133.36,1301,20,0
1743481800,2025.04.01 04:30:00,3133.16,3136.12,3129.76,3135.80,1228,20,0
1743482700,2025.04.01 04:45:00,3135.80,3138.18,3133.78,3135.29,1227,20,0
1743483600,2025.04.01 05:00:00,3135.36,3139.87,3132.98,3139.30,1319,20,0
1743484500,2025.04.01 05:15:00,3139.30,3143.39,3137.95,3142.39,1066,20,0
1743485400,2025.04.01 05:30:00,3142.35,3143.52,3140.78,3142.74,1227,20,0
1743486300,2025.04.01 05:45:00,3142.74,3145.60,3142.40,3145.05,1293,20,0
1743487200,2025.04.01 06:00:00,3145.06,3145.13,3142.49,3144.06,1043,20,0
1743488100,2025.04.01 06:15:00,3144.15,3144.94,3142.92,3144.80,966,20,0
1743489000,2025.04.01 06:30:00,3144.80,3146.02,3143.63,3144.11,821,20,0
